ImageID,Label
5795,2
5796,5
5797,7
5798,7
5799,3
5800,1
5801,3
5802,6
5803,9
5804,4
5805,8
5806,6
5807,1
5808,2
5809,1
5810,4
5811,5
5812,9
5813,6
5814,9
5815,7
5816,7
5817,2
5818,8
5819,0
5820,6
5821,5
5822,1
5823,0
5824,6
5825,5
5826,8
5827,8
5828,9
5829,7
5830,1
5831,8
5832,6
5833,6
5834,3
5835,4
5836,3
5837,8
5838,1
5839,3
5840,5
5841,6
5842,2
5843,0
5844,7
5845,5
5846,7
5847,3
5848,4
5849,1
5850,0
5851,0
5852,0
5853,5
5854,2
5855,9
5856,4
5857,7
5858,2
5859,9
5860,4
5861,0
5862,2
5863,5
5864,0
5865,0
5866,5
5867,3
5868,2
5869,9
5870,7
5871,5
5872,6
5873,0
5874,2
5875,4
5876,2
5877,5
5878,0
5879,4
5880,5
5881,1
5882,9
5883,1
5884,1
5885,0
5886,4
5887,1
5888,9
5889,5
5890,7
5891,4
5892,1
5893,3
5894,0
5895,9
5896,7
5897,9
5898,6
5899,3
5900,0
5901,5
5902,3
5903,3
5904,2
5905,6
5906,2
5907,8
5908,6
5909,2
5910,6
5911,0
5912,0
5913,2
5914,7
5915,3
5916,1
5917,7
5918,4
5919,9
5920,6
5921,0
5922,4
5923,0
5924,4
5925,0
5926,7
5927,0
5928,5
5929,9
5930,7
5931,4
5932,0
5933,0
5934,9
5935,5
5936,8
5937,6
5938,3
5939,5
5940,4
5941,2
5942,5
5943,6
5944,8
5945,3
5946,0
5947,5
5948,3
5949,6
5950,3
5951,3
5952,9
5953,3
5954,5
5955,1
5956,1
5957,5
5958,1
5959,2
5960,7
5961,8
5962,6
5963,2
5964,7
5965,1
5966,7
5967,2
5968,7
5969,9
5970,5
5971,0
5972,1
5973,3
5974,4
5975,7
5976,2
5977,6
5978,1
5979,5
5980,2
5981,9
5982,1
5983,6
5984,0
5985,5
5986,8
5987,1
5988,2
5989,6
5990,3
5991,6
5992,2
5993,0
5994,6
5995,1
5996,6
5997,4
5998,0
5999,6
6000,9
6001,8
6002,7
6003,2
6004,6
6005,1
6006,1
6007,8
6008,6
6009,9
6010,4
6011,1
6012,8
6013,8
6014,3
6015,7
6016,7
6017,4
6018,6
6019,0
6020,0
6021,1
6022,6
6023,3
6024,7
6025,0
6026,9
6027,3
6028,1
6029,4
6030,8
6031,3
6032,2
6033,3
6034,3
6035,6
6036,3
6037,7
6038,0
6039,3
6040,6
6041,4
6042,8
6043,3
6044,3
6045,0
6046,7
6047,3
6048,1
6049,5
6050,4
6051,8
6052,8
6053,0
6054,9
6055,9
6056,2
6057,8
6058,7
6059,0
6060,7
6061,0
6062,2
6063,9
6064,6
6065,2
6066,4
6067,6
6068,6
6069,3
6070,3
6071,7
6072,3
6073,0
6074,6
6075,8
6076,6
6077,5
6078,0
6079,4
6080,9
6081,1
6082,9
6083,7
6084,7
6085,2
6086,5
6087,8
6088,1
6089,4
6090,7
6091,7
6092,0
6093,9
6094,1
6095,1
6096,6
6097,2
6098,2
6099,6
6100,5
6101,5
6102,2
6103,0
6104,3
6105,8
6106,7
6107,4
6108,2
6109,5
6110,5
6111,9
6112,0
6113,8
6114,9
6115,5
6116,1
6117,7
6118,2
6119,7
6120,4
6121,7
6122,6
6123,4
6124,9
6125,6
6126,2
6127,7
6128,2
6129,1
6130,1
6131,4
6132,6
6133,6
6134,2
6135,3
6136,8
6137,6
6138,7
6139,8
6140,0
6141,6
6142,0
6143,3
6144,7
6145,0
6146,7
6147,9
6148,5
6149,7
6150,5
6151,7
6152,6
6153,8
6154,3
6155,0
6156,4
6157,0
6158,3
6159,8
6160,3
6161,0
6162,4
6163,0
6164,5
6165,7
6166,8
6167,4
6168,7
6169,8
6170,4
6171,9
6172,5
6173,8
6174,6
6175,9
6176,5
6177,0
6178,4
6179,0
6180,6
6181,9
6182,6
6183,0
6184,5
6185,0
6186,2
6187,3
6188,1
6189,5
6190,6
6191,8
6192,1
6193,2
6194,7
6195,7
6196,7
6197,2
6198,2
6199,1
6200,8
6201,0
6202,7
6203,0
6204,9
6205,8
6206,8
6207,1
6208,3
6209,2
6210,6
6211,7
6212,6
6213,2
6214,7
6215,4
6216,1
6217,8
6218,9
6219,5
6220,7
6221,2
6222,7
6223,7
6224,2
6225,9
6226,2
6227,2
6228,7
6229,8
6230,1
6231,4
6232,2
6233,8
6234,7
6235,2
6236,2
6237,9
6238,0
6239,4
6240,8
6241,2
6242,2
6243,7
6244,0
6245,4
6246,9
6247,8
6248,2
6249,7
6250,7
6251,8
6252,4
6253,9
6254,6
6255,3
6256,2
6257,1
6258,6
6259,4
6260,6
6261,7
6262,5
6263,4
6264,4
6265,4
6266,3
6267,1
6268,7
6269,0
6270,3
6271,3
6272,0
6273,6
6274,1
6275,1
6276,8
6277,0
6278,7
6279,5
6280,9
6281,1
6282,4
6283,4
6284,0
6285,4
6286,1
6287,7
6288,4
6289,7
6290,3
6291,0
6292,5
6293,1
6294,2
6295,8
6296,1
6297,1
6298,4
6299,9
6300,6
6301,3
6302,3
6303,4
6304,3
6305,0
6306,4
6307,6
6308,6
6309,5
6310,0
6311,7
6312,1
6313,7
6314,6
6315,4
6316,4
6317,8
6318,0
6319,9
6320,3
6321,1
6322,3
6323,9
6324,9
6325,9
6326,8
6327,4
6328,7
6329,3
6330,2
6331,5
6332,2
6333,1
6334,8
6335,4
6336,6
6337,7
6338,6
6339,3
6340,9
6341,9
6342,2
6343,3
6344,7
6345,5
6346,7
6347,3
6348,3
6349,6
6350,5
6351,1
6352,1
6353,4
6354,2
6355,1
6356,4
6357,4
6358,1
6359,1
6360,7
6361,6
6362,3
6363,5
6364,6
6365,9
6366,2
6367,4
6368,8
6369,9
6370,4
6371,9
6372,7
6373,4
6374,3
6375,4
6376,3
6377,5
6378,9
6379,0
6380,5
6381,4
6382,2
6383,0
6384,5
6385,6
6386,8
6387,8
6388,8
6389,5
6390,9
6391,6
6392,0
6393,2
6394,4
6395,8
6396,1
6397,1
6398,8
6399,5
6400,8
6401,6
6402,2
6403,9
6404,5
6405,1
6406,1
6407,2
6408,9
6409,5
6410,1
6411,8
6412,2
6413,9
6414,1
6415,8
6416,1
6417,5
6418,1
6419,9
6420,2
6421,4
6422,5
6423,1
6424,7
6425,9
6426,3
6427,0
6428,7
6429,1
6430,8
6431,8
6432,1
6433,1
6434,8
6435,5
6436,1
6437,9
6438,5
6439,5
6440,3
6441,0
6442,9
6443,0
6444,9
6445,4
6446,9
6447,6
6448,9
6449,0
6450,8
6451,2
6452,9
6453,2
6454,1
6455,7
6456,4
6457,8
6458,1
6459,1
6460,5
6461,9
6462,3
6463,4
6464,7
6465,5
6466,5
6467,6
6468,6
6469,6
6470,7
6471,6
6472,2
6473,7
6474,6
6475,0
6476,3
6477,0
6478,8
6479,3
6480,2
6481,0
6482,5
6483,3
6484,4
6485,9
6486,0
6487,3
6488,3
6489,8
6490,1
6491,5
6492,0
6493,6
6494,5
6495,7
6496,2
6497,9
6498,3
6499,7
6500,2
6501,4
6502,0
6503,7
6504,7
6505,6
6506,0
6507,8
6508,4
6509,8
6510,7
6511,9
6512,9
6513,9
6514,5
6515,6
6516,7
6517,5
6518,8
6519,3
6520,7
6521,8
6522,0
6523,7
6524,3
6525,8
6526,4
6527,5
6528,4
6529,4
6530,8
6531,8
6532,8
6533,1
6534,9
6535,8
6536,6
6537,2
6538,8
6539,0
6540,1
6541,6
6542,9
6543,6
6544,4
6545,2
6546,7
6547,1
6548,3
6549,9
6550,1
6551,8
6552,5
6553,9
6554,9
6555,3
6556,6
6557,4
6558,7
6559,9
6560,5
6561,4
6562,8
6563,1
6564,0
6565,1
6566,0
6567,2
6568,2
6569,1
6570,1
6571,5
6572,2
6573,8
6574,9
6575,6
6576,0
6577,8
6578,4
6579,3
6580,4
6581,1
6582,2
6583,8
6584,0
6585,0
6586,7
6587,1
6588,1
6589,8
6590,1
6591,1
6592,0
6593,3
6594,3
6595,4
6596,1
6597,6
6598,9
6599,8
6600,1
6601,2
6602,3
6603,4
6604,3
6605,1
6606,1
6607,8
6608,8
6609,4
6610,9
6611,6
6612,1
6613,1
6614,0
6615,8
6616,5
6617,1
6618,3
6619,0
6620,3
6621,3
6622,2
6623,3
6624,0
6625,3
6626,1
6627,8
6628,2
6629,0
6630,5
6631,7
6632,7
6633,7
6634,6
6635,1
6636,3
6637,8
6638,7
6639,4
6640,9
6641,5
6642,6
6643,9
6644,6
6645,5
6646,3
6647,3
6648,2
6649,6
6650,6
6651,8
6652,9
6653,2
6654,1
6655,4
6656,3
6657,9
6658,7
6659,9
6660,4
6661,6
6662,9
6663,0
6664,9
6665,3
6666,2
6667,4
6668,3
6669,6
6670,1
6671,5
6672,2
6673,9
6674,0
6675,5
6676,1
6677,2
6678,4
6679,6
6680,5
6681,7
6682,3
6683,4
6684,6
6685,6
6686,2
6687,7
6688,6
6689,8
6690,9
6691,0
6692,4
6693,9
6694,3
6695,6
6696,5
6697,5
6698,4
6699,7
6700,2
6701,6
6702,8
6703,2
6704,8
6705,1
6706,4
6707,7
6708,8
6709,5
6710,1
6711,6
6712,0
6713,0
6714,7
6715,4
6716,5
6717,4
6718,4
6719,5
6720,1
6721,2
6722,9
6723,1
6724,7
6725,3
6726,2
6727,1
6728,3
6729,6
6730,0
6731,5
6732,9
6733,5
6734,2
6735,1
6736,3
6737,4
6738,6
6739,1
6740,1
6741,3
6742,6
6743,1
6744,7
6745,0
6746,2
6747,8
6748,6
6749,5
6750,2
6751,1
6752,0
6753,5
6754,4
6755,8
6756,3
6757,7
6758,4
6759,0
6760,9
6761,3
6762,1
6763,8
6764,8
6765,4
6766,7
6767,8
6768,1
6769,3
6770,5
6771,4
6772,3
6773,0
6774,8
6775,4
6776,1
6777,9
6778,6
6779,2
6780,6
6781,7
6782,9
6783,6
6784,0
6785,5
6786,9
6787,1
6788,2
6789,2
6790,7
6791,7
6792,6
6793,0
6794,4
6795,4
6796,1
6797,0
6798,4
6799,5
6800,3
6801,7
6802,7
6803,3
6804,4
6805,3
6806,2
6807,5
6808,3
6809,4
6810,2
6811,9
6812,0
6813,1
6814,4
6815,7
6816,1
6817,9
6818,3
6819,9
6820,9
6821,5
6822,6
6823,3
6824,7
6825,1
6826,1
6827,7
6828,5
6829,4
6830,1
6831,3
6832,7
6833,2
6834,5
6835,6
6836,7
6837,7
6838,7
6839,0
6840,1
6841,2
6842,8
6843,2
6844,1
6845,1
6846,1
6847,6
6848,9
6849,9
6850,9
6851,0
6852,5
6853,8
6854,0
6855,7
6856,6
6857,8
6858,3
6859,7
6860,7
6861,9
6862,8
6863,0
6864,3
6865,6
6866,2
6867,1
6868,6
6869,1
6870,9
6871,5
6872,8
6873,1
6874,4
6875,0
6876,0
6877,8
6878,8
6879,9
6880,6
6881,2
6882,2
6883,9
6884,0
6885,0
6886,1
6887,8
6888,1
6889,8
6890,9
6891,7
6892,4
6893,9
6894,9
6895,7
6896,4
6897,8
6898,3
6899,1
6900,3
6901,8
6902,1
6903,5
6904,6
6905,2
6906,0
6907,5
6908,9
6909,6
6910,6
6911,6
6912,9
6913,2
6914,0
6915,0
6916,2
6917,9
6918,4
6919,1
6920,9
6921,7
6922,6
6923,6
6924,3
6925,3
6926,8
6927,1
6928,1
6929,2
6930,6
6931,9
6932,9
6933,6
6934,4
6935,8
6936,3
6937,2
6938,9
6939,2
6940,5
6941,2
6942,7
6943,9
6944,7
6945,8
6946,2
6947,2
6948,1
6949,0
6950,3
6951,2
6952,6
6953,1
6954,1
6955,8
6956,4
6957,8
6958,8
6959,8
6960,4
6961,0
6962,9
6963,0
6964,0
6965,1
6966,4
6967,7
6968,2
6969,5
6970,6
6971,1
6972,6
6973,6
6974,7
6975,6
6976,4
6977,3
6978,2
6979,8
6980,6
6981,0
6982,7
6983,8
6984,3
6985,1
6986,0
6987,1
6988,9
6989,1
6990,7
6991,3
6992,7
6993,9
6994,4
6995,0
6996,0
6997,7
6998,4
6999,6
7000,4
7001,1
7002,7
7003,9
7004,8
7005,2
7006,4
7007,8
7008,3
7009,1
7010,6
7011,0
7012,1
7013,7
7014,5
7015,3
7016,6
7017,6
7018,2
7019,0
7020,2
7021,7
7022,9
7023,6
7024,6
7025,4
7026,9
7027,1
7028,0
7029,5
7030,9
7031,0
7032,8
7033,2
7034,0
7035,3
7036,0
7037,5
7038,9
7039,4
7040,1
7041,3
7042,4
7043,6
7044,7
7045,7
7046,9
7047,2
7048,3
7049,1
7050,7
7051,3
7052,1
7053,5
7054,8
7055,0
7056,3
7057,1
7058,9
7059,9
7060,1
7061,3
7062,7
7063,1
7064,1
7065,5
7066,2
7067,0
7068,9
7069,9
7070,5
7071,0
7072,6
7073,8
7074,1
7075,9
7076,4
7077,6
7078,8
7079,8
7080,3
7081,2
7082,6
7083,3
7084,9
7085,1
7086,7
7087,7
7088,3
7089,2
7090,5
7091,0
7092,8
7093,5
7094,0
7095,0
7096,5
7097,1
7098,2
7099,3
7100,5
7101,0
7102,4
7103,2
7104,7
7105,5
7106,2
7107,8
7108,4
7109,3
7110,0
7111,8
7112,3
7113,9
7114,3
7115,8
7116,3
7117,5
7118,2
7119,6
7120,9
7121,2
7122,4
7123,1
7124,0
7125,2
7126,8
7127,5
7128,9
7129,8
7130,1
7131,1
7132,5
7133,1
7134,5
7135,6
7136,5
7137,2
7138,9
7139,2
7140,4
7141,2
7142,0
7143,3
7144,6
7145,7
7146,9
7147,4
7148,3
7149,9
7150,6
7151,1
7152,4
7153,8
7154,1
7155,2
7156,8
7157,1
7158,0
7159,0
7160,9
7161,8
7162,6
7163,2
7164,5
7165,1
7166,8
7167,6
7168,3
7169,3
7170,8
7171,4
7172,5
7173,7
7174,1
7175,5
7176,5
7177,1
7178,2
7179,3
7180,3
7181,2
7182,5
7183,7
7184,9
7185,9
7186,3
7187,1
7188,5
7189,0
7190,0
7191,1
7192,5
7193,4
7194,0
7195,6
7196,3
7197,0
7198,4
7199,4
7200,6
7201,6
7202,2
7203,2
7204,1
7205,2
7206,4
7207,7
7208,0
7209,5
7210,3
7211,9
7212,4
7213,2
7214,5
7215,8
7216,0
7217,7
7218,4
7219,1
7220,5
7221,2
7222,9
7223,9
7224,4
7225,6
7226,4
7227,5
7228,1
7229,5
7230,9
7231,7
7232,9
7233,6
7234,6
7235,9
7236,6
7237,0
7238,9
7239,9
7240,5
7241,0
7242,2
7243,5
7244,6
7245,6
7246,2
7247,9
7248,1
7249,6
7250,8
7251,1
7252,1
7253,3
7254,7
7255,3
7256,1
7257,7
7258,0
7259,8
7260,1
7261,3
7262,3
7263,0
7264,9
7265,2
7266,5
7267,1
7268,8
7269,1
7270,8
7271,3
7272,7
7273,6
7274,1
7275,9
7276,7
7277,1
7278,5
7279,6
7280,7
7281,6
7282,0
7283,9
7284,5
7285,8
7286,1
7287,1
7288,9
7289,0
7290,8
7291,3
7292,1
7293,5
7294,7
7295,6
7296,7
7297,1
7298,5
7299,6
7300,3
7301,4
7302,7
7303,7
7304,6
7305,3
7306,9
7307,1
7308,4
7309,1
7310,1
7311,8
7312,2
7313,0
7314,5
7315,3
7316,9
7317,7
7318,2
7319,5
7320,2
7321,2
7322,6
7323,6
7324,4
7325,3
7326,2
7327,7
7328,6
7329,3
7330,3
7331,8
7332,7
7333,9
7334,6
7335,0
7336,0
7337,3
7338,9
7339,1
7340,8
7341,4
7342,6
7343,5
7344,6
7345,4
7346,6
7347,7
7348,5
7349,7
7350,9
7351,0
7352,8
7353,5
7354,6
7355,8
7356,5
7357,5
7358,0
7359,0
7360,7
7361,7
7362,4
7363,6
7364,6
7365,1
7366,5
7367,1
7368,6
7369,5
7370,6
7371,2
7372,4
7373,3
7374,4
7375,1
7376,3
7377,3
7378,8
7379,2
7380,5
7381,9
7382,1
7383,1
7384,6
7385,2
7386,8
7387,6
7388,2
7389,3
7390,2
7391,6
7392,5
7393,7
7394,7
7395,9
7396,5
7397,0
7398,8
7399,7
7400,6
7401,0
7402,9
7403,5
7404,6
7405,4
7406,5
7407,5
7408,9
7409,9
7410,5
7411,0
7412,8
7413,1
7414,1
7415,6
7416,5
7417,1
7418,4
7419,7
7420,8
7421,2
7422,0
7423,7
7424,0
7425,4
7426,5
7427,3
7428,2
7429,5
7430,1
7431,7
7432,4
7433,5
7434,6
7435,8
7436,1
7437,9
7438,8
7439,2
7440,8
7441,6
7442,1
7443,9
7444,7
7445,8
7446,9
7447,2
7448,9
7449,1
7450,1
7451,9
7452,1
7453,8
7454,7
7455,1
7456,8
7457,3
7458,8
7459,8
7460,7
7461,2
7462,6
7463,7
7464,5
7465,6
7466,2
7467,1
7468,1
7469,2
7470,4
7471,7
7472,5
7473,1
7474,4
7475,8
7476,1
7477,9
7478,6
7479,6
7480,5
7481,9
7482,1
7483,5
7484,3
7485,7
7486,4
7487,4
7488,8
7489,8
7490,2
7491,4
7492,3
7493,4
7494,1
7495,7
7496,9
7497,4
7498,5
7499,0
7500,8
7501,3
7502,9
7503,5
7504,9
7505,7
7506,2
7507,7
7508,8
7509,6
7510,9
7511,9
7512,9
7513,0
7514,8
7515,1
7516,0
7517,1
7518,0
7519,0
7520,2
7521,9
7522,6
7523,2
7524,6
7525,0
7526,7
7527,5
7528,7
7529,7
7530,6
7531,3
7532,1
7533,5
7534,3
7535,7
7536,0
7537,2
7538,7
7539,5
7540,6
7541,8
7542,8
7543,2
7544,0
7545,2
7546,3
7547,5
7548,7
7549,2
7550,1
7551,0
7552,4
7553,8
7554,0
7555,4
7556,5
7557,5
7558,0
7559,5
7560,5
7561,0
7562,9
7563,1
7564,8
7565,3
7566,4
7567,8
7568,9
7569,6
7570,7
7571,0
7572,5
7573,1
7574,8
7575,7
7576,4
7577,7
7578,2
7579,9
7580,1
7581,0
7582,5
7583,1
7584,2
7585,7
7586,7
7587,0
7588,5
7589,1
7590,6
7591,1
7592,3
7593,3
7594,4
7595,4
7596,4
7597,2
7598,1
7599,8
7600,8
7601,5
7602,0
7603,6
7604,2
7605,5
7606,0
7607,5
7608,5
7609,7
7610,9
7611,0
7612,3
7613,7
7614,5
7615,3
7616,6
7617,2
7618,3
7619,1
7620,7
7621,9
7622,5
7623,1
7624,3
7625,1
7626,9
7627,7
7628,1
7629,4
7630,4
7631,4
7632,9
7633,1
7634,3
7635,7
7636,5
7637,2
7638,0
7639,1
7640,9
7641,3
7642,6
7643,5
7644,5
7645,8
7646,7
7647,3
7648,6
7649,7
7650,2
7651,8
7652,3
7653,3
7654,3
7655,1
7656,8
7657,3
7658,7
7659,3
7660,6
7661,8
7662,2
7663,2
7664,7
7665,4
7666,9
7667,6
7668,2
7669,5
7670,3
7671,4
7672,7
7673,1
7674,1
7675,1
7676,8
7677,7
7678,5
7679,3
7680,0
7681,7
7682,1
7683,6
7684,5
7685,2
7686,2
7687,5
7688,9
7689,5
7690,7
7691,7
7692,9
7693,2
7694,3
7695,4
7696,6
7697,1
7698,3
7699,9
7700,7
7701,7
7702,7
7703,1
7704,8
7705,2
7706,0
7707,0
7708,2
7709,8
7710,4
7711,0
7712,2
7713,0
7714,0
7715,0
7716,1
7717,4
7718,3
7719,5
7720,1
7721,2
7722,2
7723,2
7724,5
7725,2
7726,3
7727,9
7728,5
7729,7
7730,6
7731,5
7732,3
7733,9
7734,3
7735,6
7736,7
7737,1
7738,9
7739,6
7740,5
7741,5
7742,2
7743,8
7744,6
7745,4
7746,0
7747,3
7748,7
7749,4
7750,0
7751,6
7752,1
7753,4
7754,0
7755,5
7756,6
7757,2
7758,5
7759,2
7760,9
7761,4
7762,9
7763,8
7764,2
7765,4
7766,3
7767,3
7768,9
7769,7
7770,6
7771,4
7772,6
7773,7
7774,7
7775,0
7776,9
7777,2
7778,1
7779,2
7780,2
7781,7
7782,8
7783,4
7784,7
7785,7
7786,7
7787,3
7788,5
7789,9
7790,4
7791,1
7792,2
7793,0
7794,0
7795,8
7796,3
7797,0
7798,7
7799,3
7800,4
7801,9
7802,4
7803,7
7804,5
7805,3
7806,8
7807,8
7808,3
7809,7
7810,6
7811,1
7812,3
7813,4
7814,9
7815,9
7816,7
7817,5
7818,2
7819,6
7820,0
7821,1
7822,5
7823,3
7824,8
7825,9
7826,9
7827,5
7828,7
7829,9
7830,4
7831,2
7832,5
7833,5
7834,1
7835,2
7836,3
7837,0
7838,6
7839,0
7840,3
7841,5
7842,2
7843,6
7844,6
7845,9
7846,0
7847,4
7848,2
7849,9
7850,1
7851,0
7852,4
7853,2
7854,5
7855,0
7856,3
7857,9
7858,2
7859,4
7860,4
7861,3
7862,5
7863,9
7864,4
7865,2
7866,2
7867,2
7868,8
7869,6
7870,8
7871,5
7872,0
7873,1
7874,6
7875,2
7876,1
7877,4
7878,2
7879,5
7880,5
7881,3
7882,6
7883,0
7884,8
7885,5
7886,2
7887,9
7888,1
7889,2
7890,5
7891,6
7892,5
7893,3
7894,6
7895,1
7896,7
7897,4
7898,1
7899,3
7900,3
7901,4
7902,7
7903,1
7904,9
7905,2
7906,6
7907,9
7908,8
7909,7
7910,8
7911,6
7912,5
7913,0
7914,2
7915,4
7916,8
7917,1
7918,3
7919,7
7920,8
7921,1
7922,3
7923,9
7924,2
7925,7
7926,0
7927,1
7928,0
7929,8
7930,5
7931,4
7932,7
7933,5
7934,3
7935,3
7936,8
7937,7
7938,4
7939,1
7940,1
7941,7
7942,3
7943,5
7944,3
7945,6
7946,5
7947,7
7948,3
7949,6
7950,2
7951,1
7952,8
7953,8
7954,2
7955,0
7956,3
7957,3
7958,6
7959,5
7960,9
7961,0
7962,9
7963,2
7964,8
7965,7
7966,1
7967,5
7968,7
7969,8
7970,3
7971,6
7972,1
7973,2
7974,1
7975,0
7976,0
7977,1
7978,6
7979,7
7980,7
7981,1
7982,1
7983,6
7984,2
7985,6
7986,3
7987,2
7988,4
7989,8
7990,2
7991,6
7992,2
7993,8
7994,9
7995,6
7996,3
7997,6
7998,2
7999,6
8000,8
8001,4
8002,5
8003,8
8004,6
8005,6
8006,0
8007,6
8008,2
8009,0
8010,6
8011,2
8012,8
8013,0
8014,0
8015,9
8016,3
8017,4
8018,4
8019,3
8020,2
8021,1
8022,3
8023,9
8024,7
8025,9
8026,0
8027,1
8028,2
8029,8
8030,7
8031,5
8032,6
8033,8
8034,3
8035,9
8036,2
8037,1
8038,6
8039,4
8040,4
8041,7
8042,1
8043,7
8044,2
8045,0
8046,0
8047,2
8048,9
8049,7
8050,9
8051,6
8052,2
8053,2
8054,8
8055,8
8056,3
8057,5
8058,4
8059,6
8060,2
8061,3
8062,9
8063,7
8064,5
8065,1
8066,4
8067,3
8068,0
8069,8
8070,1
8071,9
8072,1
8073,6
8074,9
8075,1
8076,1
8077,2
8078,6
8079,9
8080,7
8081,1
8082,3
8083,9
8084,8
8085,2
8086,6
8087,0
8088,1
8089,3
8090,2
8091,5
8092,6
8093,3
8094,4
8095,5
8096,3
8097,1
8098,8
8099,3
8100,6
8101,8
8102,1
8103,7
8104,0
8105,8
8106,3
8107,2
8108,8
8109,4
8110,5
8111,7
8112,7
8113,1
8114,6
8115,3
8116,7
8117,2
8118,4
8119,7
8120,3
8121,1
8122,2
8123,7
8124,1
8125,5
8126,5
8127,9
8128,4
8129,2
8130,1
8131,5
8132,3
8133,9
8134,1
8135,1
8136,2
8137,8
8138,3
8139,4
8140,8
8141,1
8142,1
8143,4
8144,0
8145,2
8146,8
8147,9
8148,5
8149,2
8150,0
8151,5
8152,3
8153,9
8154,5
8155,6
8156,1
8157,2
8158,0
8159,3
8160,4
8161,3
8162,4
8163,7
8164,7
8165,5
8166,7
8167,0
8168,5
8169,0
8170,9
8171,2
8172,8
8173,1
8174,9
8175,0
8176,6
8177,6
8178,1
8179,8
8180,5
8181,6
8182,9
8183,4
8184,1
8185,2
8186,8
8187,1
8188,1
8189,4
8190,4
8191,5
8192,5
8193,6
8194,0
8195,5
8196,0
8197,1
8198,4
8199,7
8200,5
8201,5
8202,9
8203,8
8204,3
8205,7
8206,1
8207,0
8208,0
8209,5
8210,9
8211,2
8212,7
8213,7
8214,7
8215,3
8216,2
8217,4
8218,7
8219,1
8220,4
8221,8
8222,1
8223,3
8224,7
8225,4
8226,7
8227,0
8228,2
8229,9
8230,3
8231,6
8232,7
8233,5
8234,9
8235,3
8236,8
8237,0
8238,8
8239,8
8240,6
8241,1
8242,7
8243,6
8244,1
8245,1
8246,6
8247,6
8248,4
8249,7
8250,9
8251,2
8252,6
8253,7
8254,3
8255,6
8256,9
8257,1
8258,1
8259,0
8260,1
8261,5
8262,1
8263,5
8264,5
8265,8
8266,2
8267,9
8268,8
8269,1
8270,8
8271,1
8272,5
8273,4
8274,2
8275,1
8276,7
8277,0
8278,7
8279,1
8280,5
8281,6
8282,5
8283,8
8284,8
8285,9
8286,6
8287,3
8288,4
8289,6
8290,7
8291,2
8292,1
8293,2
8294,8
8295,4
8296,7
8297,5
8298,2
8299,9
8300,6
8301,4
8302,2
8303,9
8304,3
8305,5
8306,3
8307,2
8308,3
8309,1
8310,2
8311,0
8312,1
8313,5
8314,2
8315,4
8316,7
8317,6
8318,9
8319,7
8320,8
8321,8
8322,7
8323,2
8324,4
8325,0
8326,0
8327,8
8328,6
8329,9
8330,3
8331,0
8332,1
8333,1
8334,5
8335,7
8336,5
8337,4
8338,2
8339,9
8340,4
8341,3
8342,7
8343,1
8344,4
8345,9
8346,0
8347,1
8348,3
8349,7
8350,6
8351,9
8352,0
8353,0
8354,2
8355,1
8356,3
8357,1
8358,0
8359,6
8360,1
8361,0
8362,5
8363,7
8364,7
8365,2
8366,1
8367,1
8368,0
8369,0
8370,0
8371,8
8372,6
8373,4
8374,3
8375,5
8376,0
8377,9
8378,4
8379,0
8380,5
8381,4
8382,7
8383,4
8384,2
8385,6
8386,4
8387,4
8388,1
8389,0
8390,7
8391,3
8392,9
8393,9
8394,6
8395,6
8396,9
8397,2
8398,2
8399,7
8400,2
